🥦港台,#genre#
环翠TV,http://1.94.31.214/php/qilu.php?id=whhczh
荣成综合,http://1.94.31.214/php/qilu.php?id=whrczh
荣成生活,http://1.94.31.214/php/qilu.php?id=whrcsh
乳山综合,http://1.94.31.214/php/qilu.php?id=whrszh
乳山生活,http://1.94.31.214/php/qilu.php?id=whrssh
文登2,http://1.94.31.214/php/qilu.php?id=whwd2
滨城TV,http://1.94.31.214/php/qilu.php?id=bzbctv
博兴综合,http://1.94.31.214/php/qilu.php?id=bzbxzh
博兴生活,http://1.94.31.214/php/qilu.php?id=bzbxsh
惠民综合,http://1.94.31.214/php/qilu.php?id=bzhmzh
惠民影视,http://1.94.31.214/php/qilu.php?id=bzhmys
无棣综合,http://1.94.31.214/php/qilu.php?id=bzwdzh
无棣综艺,http://1.94.31.214/php/qilu.php?id=bzwdzy
阳信综合,http://1.94.31.214/php/qilu.php?id=bzyxxw
邹平综合,http://1.94.31.214/php/qilu.php?id=bzzpzh
邹平民生,http://1.94.31.214/php/qilu.php?id=bzzpms
沾化综合,http://1.94.31.214/php/qilu.php?id=bzzhzh
沾化综艺,http://1.94.31.214/php/qilu.php?id=bzzhzy
博山新闻,http://1.94.31.214/php/qilu.php?id=zbbsxw
博山图文,http://1.94.31.214/php/qilu.php?id=zbbstw
高青综合,http://1.94.31.214/php/qilu.php?id=zbgqzh
高青影视,http://1.94.31.214/php/qilu.php?id=zbgqys
桓台综合,http://1.94.31.214/php/qilu.php?id=zbht1
桓台影视,http://1.94.31.214/php/qilu.php?id=zbht2
临淄新闻,http://1.94.31.214/php/qilu.php?id=zblzxw
临淄生活,http://1.94.31.214/php/qilu.php?id=zblzsh
沂源综合,http://1.94.31.214/php/qilu.php?id=zbyyzh
沂源生活,http://1.94.31.214/php/qilu.php?id=zbyysh
淄川新闻,http://1.94.31.214/php/qilu.php?id=zbzcxw
淄川生活,http://1.94.31.214/php/qilu.php?id=zbzcsh
张店综合,http://1.94.31.214/php/qilu.php?id=zbzd1
张店图文,http://1.94.31.214/php/qilu.php?id=zbzd2
茌平综合,http://1.94.31.214/php/qilu.php?id=lccpzh
茌平生活,http://1.94.31.214/php/qilu.php?id=lccpsh
东昌,http://1.94.31.214/php/qilu.php?id=lcdczh
东阿综合,http://1.94.31.214/php/qilu.php?id=lcdezh
东阿综艺,http://1.94.31.214/php/qilu.php?id=lcdezy
高唐综合,http://1.94.31.214/php/qilu.php?id=lcgtzh
高唐综艺,http://1.94.31.214/php/qilu.php?id=lcgtzy
冠县综合,http://1.94.31.214/php/qilu.php?id=lcgxzh
临清综合,http://1.94.31.214/php/qilu.php?id=lclqzh
临清经济,http://1.94.31.214/php/qilu.php?id=lclqjj
莘县综合,http://1.94.31.214/php/qilu.php?id=lcsxzh
莘县生活,http://1.94.31.214/php/qilu.php?id=lcsxsh
阳谷综合,http://1.94.31.214/php/qilu.php?id=lcygzh
阳谷影视,http://1.94.31.214/php/qilu.php?id=lcygys
东平综合,http://1.94.31.214/php/qilu.php?id=tadpzh
东平民生,http://1.94.31.214/php/qilu.php?id=tadpms
岱岳,http://1.94.31.214/php/qilu.php?id=tady
肥城生活,http://1.94.31.214/php/qilu.php?id=tafcsh
宁阳1,http://1.94.31.214/php/qilu.php?id=tany1
宁阳2,http://1.94.31.214/php/qilu.php?id=tany2
泰山,http://1.94.31.214/php/qilu.php?id=tats
🍊山东-47,#genre#
山东新闻,http://58.57.223.226:8200/hls/19/index.m3u8
山东齐鲁,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=qlpd 
山东综艺,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=yxzy 
山东生活,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=yxsh 
山东文旅,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=yxys 
山东农科,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=nkpd 
山东体育,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=typd
济南新闻综合,http://140.210.9.53:8800/SuanFaZhibo/live5/shandong/jinan.php?id=1676
济南都市,http://140.210.9.53:8800/SuanFaZhibo/live5/shandong/jinan.php?id=1807
济南文旅体育,http://140.210.9.53:8800/SuanFaZhibo/live5/shandong/jinan.php?id=1842
济南生活,http://140.210.9.53:8800/SuanFaZhibo/live5/shandong/jinan.php?id=1855
济南少儿,http://140.210.9.53:8800/SuanFaZhibo/live5/shandong/jinan.php?id=2234
济南鲁中,http://140.210.9.53:8800/SuanFaZhibo/live5/shandong/jinan.php?id=1857
济宁综合,https://srs.jnnews.tv/video/JTV-1/index.m3u8
济宁生活,https://srs.jnnews.tv/video/JTV-2/index.m3u8
济宁公共,https://srs.jnnews.tv/video/JTV-3/index.m3u8
菏泽1,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽2,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
联通烟台公共,http://xiaole51.3322.org:7000/rtp/239.253.248.252:8000
联通烟台公共,http://xiaole51.3322.org:7000/rtp/239.253.248.252:8000
联通烟台新闻,http://xiaole51.3322.org:7000/rtp/239.253.248.254:8000
联通烟台影视,http://xiaole51.3322.org:7000/rtp/239.253.248.250:8000
东平综合,http://47.109.155.164/爱齐鲁.php?id=tadpzh
东平生活,http://47.109.155.164/爱齐鲁.php?id=tadpsh
岱岳TV,http://47.109.155.164/爱齐鲁.php?id=tady
泰山TV,http://47.109.155.164/爱齐鲁.php?id=tats
肥城综合,http://47.109.155.164/爱齐鲁.php?id=tafczh
宁阳综合,http://47.109.155.164/爱齐鲁.php?id=tany1
新泰综合,http://47.109.155.164/爱齐鲁.php?id=taxtzh
长清新闻,http://47.109.155.164/爱齐鲁.php?id=jncqxw
济铁电视台,http://47.109.155.164/爱齐鲁.php?id=jnjrtv
济阳综合,http://47.109.155.164/爱齐鲁.php?id=jnjyzh
历城新闻综合,http://47.109.155.164/爱齐鲁.php?id=jnlcxw
平阴综合,http://47.109.155.164/爱齐鲁.php?id=jnpyzh
商河综合,http://47.109.155.164/爱齐鲁.php?id=jnshzh
章丘综合,http://47.109.155.164/爱齐鲁.php?id=jnzqzh
东营新闻综合,http://47.109.155.164/爱齐鲁.php?id=dyxwzh
东营区新闻综合,http://47.109.155.164/爱齐鲁.php?id=dydyqxw
广饶综合,http://47.109.155.164/爱齐鲁.php?id=dygrzh
垦利新闻综合,http://47.109.155.164/爱齐鲁.php?id=dyklzh
利津综合,http://47.109.155.164/爱齐鲁.php?id=dyljzh
城阳综合,http://47.109.155.164/爱齐鲁.php?id=qdcytv
黄岛综合,http://47.109.155.164/爱齐鲁.php?id=qdhdzh
即墨综合,http://47.109.155.164/爱齐鲁.php?id=qdjmzh
胶州综合,http://47.109.155.164/爱齐鲁.php?id=qdjzzh
李沧TV,http://47.109.155.164/爱齐鲁.php?id=qdlc
崂山TV,http://47.109.155.164/爱齐鲁.php?id=qdls
莱西综合,http://47.109.155.164/爱齐鲁.php?id=qdlxzh
平度新闻综合,http://47.109.155.164/爱齐鲁.php?id=qdpdxw
潍坊新闻综合,http://47.109.155.164/爱齐鲁.php?id=wfxwzh
潍坊科教文旅,http://47.109.155.164/爱齐鲁.php?id=wfkjwl
潍坊高新区,http://47.109.155.164/爱齐鲁.php?id=wfgxq
安丘综合,http://47.109.155.164/爱齐鲁.php?id=wfaqzh
滨海新闻综合,http://47.109.155.164/爱齐鲁.php?id=wfbhxw
昌乐综合,http://47.109.155.164/爱齐鲁.php?id=wfclzh
昌邑综合,http://47.109.155.164/爱齐鲁.php?id=wfcyzh
坊子新闻综合,http://47.109.155.164/爱齐鲁.php?id=wffzxw
高密综合,http://47.109.155.164/爱齐鲁.php?id=wfgmzh
寒亭新闻,http://47.109.155.164/爱齐鲁.php?id=wfhtxw
奎文电视台,http://47.109.155.164/爱齐鲁.php?id=wfkwtv
临朐新闻综合,http://47.109.155.164/爱齐鲁.php?id=wflqzh
青州综合,http://47.109.155.164/爱齐鲁.php?id=wfqzzh
潍城TV,http://47.109.155.164/爱齐鲁.php?id=wfwc
诸城新闻综合,http://47.109.155.164/爱齐鲁.php?id=wfzczh
寿光综合,http://47.109.155.164/爱齐鲁.php?id=wfsgzh
长岛TV,http://47.109.155.164/爱齐鲁.php?id=ytcd
福山综合,http://47.109.155.164/爱齐鲁.php?id=ytfszh
海阳综合,http://47.109.155.164/爱齐鲁.php?id=ythyzh
龙口综合,http://47.109.155.164/爱齐鲁.php?id=ytlkzh
莱山综合,http://47.109.155.164/爱齐鲁.php?id=ytlszh
莱阳综合,http://47.109.155.164/爱齐鲁.php?id=ytlyzh
莱州综合,http://47.109.155.164/爱齐鲁.php?id=ytlzzh
牟平综合,http://47.109.155.164/爱齐鲁.php?id=ytmpzh
蓬莱综合,http://47.109.155.164/爱齐鲁.php?id=ytplzh
栖霞综合,http://47.109.155.164/爱齐鲁.php?id=ytqxzh
招远综合,http://47.109.155.164/爱齐鲁.php?id=ytzyzh
博山新闻,http://47.109.155.164/爱齐鲁.php?id=zbbsxw
高青综合,http://47.109.155.164/爱齐鲁.php?id=zbgqzh
桓台综合,http://47.109.155.164/爱齐鲁.php?id=zbht1
临淄新闻综合,http://47.109.155.164/爱齐鲁.php?id=zblzxw
临淄生活服务,http://47.109.155.164/爱齐鲁.php?id=zblzsh
沂源综合,http://47.109.155.164/爱齐鲁.php?id=zbyyzh
淄川新闻,http://47.109.155.164/爱齐鲁.php?id=zbzcxw
张店1,http://47.109.155.164/爱齐鲁.php?id=zbzd1
周村新闻,http://47.109.155.164/爱齐鲁.php?id=zbzctv1
山亭综合,http://47.109.155.164/爱齐鲁.php?id=zzstzh
枣庄市中综合,http://47.109.155.164/爱齐鲁.php?id=zzszzh
滕州综合,http://47.109.155.164/爱齐鲁.php?id=zztzxw
薛城新闻综合,http://47.109.155.164/爱齐鲁.php?id=zzxcxw
峄城综合,http://47.109.155.164/爱齐鲁.php?id=zzyczh
滨城TV,http://47.109.155.164/爱齐鲁.php?id=bzbctv
博兴综合,http://47.109.155.164/爱齐鲁.php?id=bzbxzh
惠民综合,http://47.109.155.164/爱齐鲁.php?id=bzhmzh
无棣综合,http://47.109.155.164/爱齐鲁.php?id=bzwdzh
阳信新闻综合,http://47.109.155.164/爱齐鲁.php?id=bzyxxw
沾化综合,http://47.109.155.164/爱齐鲁.php?id=bzzhzh
邹平综合,http://47.109.155.164/爱齐鲁.php?id=bzzpzh
德州新闻综合,http://47.109.155.164/爱齐鲁.php?id=dzxwzh
陵城综合,http://47.109.155.164/爱齐鲁.php?id=dzlczh
乐陵新闻综合,http://47.109.155.164/爱齐鲁.php?id=dzllxw
临邑1,http://47.109.155.164/爱齐鲁.php?id=dzly1
宁津综合,http://47.109.155.164/爱齐鲁.php?id=dznjzh
平原综合,http://47.109.155.164/爱齐鲁.php?id=dzpyzh
庆云综合,http://47.109.155.164/爱齐鲁.php?id=dzqyzh
武城综合,http://47.109.155.164/爱齐鲁.php?id=dzwczh
夏津综合,http://47.109.155.164/爱齐鲁.php?id=dzxjzh
禹城综合,http://47.109.155.164/爱齐鲁.php?id=dzyczh
成武综合,http://47.109.155.164/爱齐鲁.php?id=hzcwzh
曹县综合,http://47.109.155.164/爱齐鲁.php?id=hzcxzh
东明新闻综合,http://47.109.155.164/爱齐鲁.php?id=hzdmxw
定陶新闻,http://47.109.155.164/爱齐鲁.php?id=hzdt1
定陶综艺,http://47.109.155.164/爱齐鲁.php?id=hzdt2
鄄城综合,http://47.109.155.164/爱齐鲁.php?id=hzjczh
巨野新闻,http://47.109.155.164/爱齐鲁.php?id=hzjyxw
牡丹区新闻综合,http://47.109.155.164/爱齐鲁.php?id=hzmdxw
单县综合,http://47.109.155.164/爱齐鲁.php?id=hzsxzh
郓城新闻,http://47.109.155.164/爱齐鲁.php?id=hzycxw
嘉祥综合,http://47.109.155.164/爱齐鲁.php?id=jijiazh
金乡综合,http://47.109.155.164/爱齐鲁.php?id=jijxzh
梁山综合,http://47.109.155.164/爱齐鲁.php?id=jilszh
曲阜新闻综合,http://47.109.155.164/爱齐鲁.php?id=jiqfxw
任城新闻综合,http://47.109.155.164/爱齐鲁.php?id=jircxw
泗水新闻综合,http://47.109.155.164/爱齐鲁.php?id=jissxw
汶上综合,http://47.109.155.164/爱齐鲁.php?id=jiwszh
鱼台新闻,http://47.109.155.164/爱齐鲁.php?id=jiytxw
兖州新闻,http://47.109.155.164/爱齐鲁.php?id=jiyzxw
邹城综合,http://47.109.155.164/爱齐鲁.php?id=jizczh
茌平综合,http://47.109.155.164/爱齐鲁.php?id=lccpzh
东昌综合,http://47.109.155.164/爱齐鲁.php?id=lcdczh
东阿综合,http://47.109.155.164/爱齐鲁.php?id=lcdezh
高唐综合,http://47.109.155.164/爱齐鲁.php?id=lcgtzh
冠县综合,http://47.109.155.164/爱齐鲁.php?id=lcgxzh
临清综合,http://47.109.155.164/爱齐鲁.php?id=lclqzh
莘县综合,http://47.109.155.164/爱齐鲁.php?id=lcsxzh
阳谷综合,http://47.109.155.164/爱齐鲁.php?id=lcygzh
费县综合,http://47.109.155.164/爱齐鲁.php?id=lyfxzh
河东综合,http://47.109.155.164/爱齐鲁.php?id=lyhdzh
莒南综合,http://47.109.155.164/爱齐鲁.php?id=lyjnzh
兰陵综合,http://47.109.155.164/爱齐鲁.php?id=lyllzh
兰山综合,http://47.109.155.164/爱齐鲁.php?id=lylszh
临沭综合,http://47.109.155.164/爱齐鲁.php?id=lyls1
罗庄综合,http://47.109.155.164/爱齐鲁.php?id=lylzzh
蒙阴综合,http://47.109.155.164/爱齐鲁.php?id=lymy1
平邑综合,http://47.109.155.164/爱齐鲁.php?id=lypyzh
郯城综合,http://47.109.155.164/爱齐鲁.php?id=lytc1
沂南综合,http://47.109.155.164/爱齐鲁.php?id=lyynzh
沂水综合,http://47.109.155.164/爱齐鲁.php?id=lyys1
莒县综合,http://47.109.155.164/爱齐鲁.php?id=rzjx1
岚山TV,http://47.109.155.164/爱齐鲁.php?id=rzls
五莲综合,http://47.109.155.164/爱齐鲁.php?id=rzwlzh
威海新闻综合,http://47.109.155.164/爱齐鲁.php?id=whxwzh
威海环翠综合,http://47.109.155.164/爱齐鲁.php?id=whhczh
荣成综合,http://47.109.155.164/爱齐鲁.php?id=whrczh
乳山综合,http://47.109.155.164/爱齐鲁.php?id=whrszh
文登TV1,http://47.109.155.164/爱齐鲁.php?id=whwd1
🚀山东43源,#genre#
齐鲁频道,http://43.138.196.212/q0l.php?id=qlpd
济阳综合,http://43.138.196.212/q0l.php?id=jnjyzh
济阳影视,http://43.138.196.212/q0l.php?id=jnjyys
商河综合,http://43.138.196.212/q0l.php?id=jnshzh
商河影视,http://43.138.196.212/q0l.php?id=jnshys
长清综合,http://43.138.196.212/q0l.php?id=jncqxw
长清生活,http://43.138.196.212/q0l.php?id=jncqsh
章丘综合,http://43.138.196.212/q0l.php?id=jnzq1
章丘TV-2,http://43.138.196.212/q0l.php?id=jnzq2
平阴综合,http://43.138.196.212/q0l.php?id=jnpyzh
平阴生活,http://43.138.196.212/q0l.php?id=jnpysh
济铁电视台,http://43.138.196.212/q0l.php?id=jnjrtv
平度新闻综合,http://43.138.196.212/q0l.php?id=qdpdxw
平度生活服务,http://43.138.196.212/q0l.php?id=qdpdsh
李沧,http://43.138.196.212/q0l.php?id=qdlc
莱西生活,http://43.138.196.212/q0l.php?id=qdlxsh
崂山,http://43.138.196.212/q0l.php?id=qdls
胶州综合,http://43.138.196.212/q0l.php?id=qdjzxw
胶州生活,http://43.138.196.212/q0l.php?id=qdjzsh
博山新闻,http://43.138.196.212/q0l.php?id=zbbsxw
博山图文,http://43.138.196.212/q0l.php?id=zbbstw
桓台综合,http://43.138.196.212/q0l.php?id=zbht1
桓台影视,http://43.138.196.212/q0l.php?id=zbht2
高青综合,http://43.138.196.212/q0l.php?id=zbgqzh
高青影视,http://43.138.196.212/q0l.php?id=zbgqys
淄川新闻,http://43.138.196.212/q0l.php?id=zbzcxw
淄川生活,http://43.138.196.212/q0l.php?id=zbzcsh
张店综合,http://43.138.196.212/q0l.php?id=zbzd1
临淄新闻综合,http://43.138.196.212/q0l.php?id=zblzxw
沂源生活,http://43.138.196.212/q0l.php?id=zbyysh
山亭综合,http://43.138.196.212/q0l.php?id=zzstzh
利津综合,http://43.138.196.212/q0l.php?id=dyljxw
利津文化生活,http://43.138.196.212/q0l.php?id=dyljwh
东营区综合,http://43.138.196.212/q0l.php?id=dyqxw
广饶综合,http://43.138.196.212/q0l.php?id=dygrxw
招远综合,http://43.138.196.212/q0l.php?id=ytzyzh
招远综艺,http://43.138.196.212/q0l.php?id=ytzyzy
龙口综合,http://43.138.196.212/q0l.php?id=ytlkzh
龙口生活,http://43.138.196.212/q0l.php?id=ytlksh
蓬莱新闻,http://43.138.196.212/q0l.php?id=ytplxw
蓬莱综合,http://43.138.196.212/q0l.php?id=ytplzh
栖霞综合,http://43.138.196.212/q0l.php?id=ytqxzh
栖霞苹果,http://43.138.196.212/q0l.php?id=ytqxpg
长岛,http://43.138.196.212/q0l.php?id=ytcd
福山综合,http://43.138.196.212/q0l.php?id=ytfszh
莱州综合,http://43.138.196.212/q0l.php?id=ytlzzh
莱阳综合,http://43.138.196.212/q0l.php?id=ytlyxw
莱阳民生综艺,http://43.138.196.212/q0l.php?id=ytlyms
莱山综合,http://43.138.196.212/q0l.php?id=ytlszh
莱山影视,http://43.138.196.212/q0l.php?id=ytlsys
海阳综合,http://43.138.196.212/q0l.php?id=ythyzh
牟平新闻,http://43.138.196.212/q0l.php?id=ytmpxw
潍坊新闻综合,http://43.138.196.212/q0l.php?id=wfxwzh
潍坊生活,http://43.138.196.212/q0l.php?id=wfsh
潍坊影视综艺,http://43.138.196.212/q0l.php?id=wfyswy
潍坊科教文旅,http://43.138.196.212/q0l.php?id=wfkjwl
潍坊高新区,http://43.138.196.212/q0l.php?id=wfgxq
昌乐综合,http://43.138.196.212/q0l.php?id=wfclxw
潍城TV,http://43.138.196.212/q0l.php?id=wfwc
高密综合,http://43.138.196.212/q0l.php?id=wfgmxw
青州综合,http://43.138.196.212/q0l.php?id=wfqzzh
奎文,http://43.138.196.212/q0l.php?id=wfkw
寒亭新闻,http://43.138.196.212/q0l.php?id=wfhtxw
安丘综合,http://43.138.196.212/q0l.php?id=wfaqxw
安丘民生,http://43.138.196.212/q0l.php?id=wfaqms
临朐综合,http://43.138.196.212/q0l.php?id=wflqxw
鱼台新闻,http://43.138.196.212/q0l.php?id=jiytxw
任城综合,http://43.138.196.212/q0l.php?id=jircxw
梁山综合,http://43.138.196.212/q0l.php?id=jilszh
泗水新闻综合,http://43.138.196.212/q0l.php?id=jissxw
泗水文化生活,http://43.138.196.212/q0l.php?id=jisswh
金乡生活,http://43.138.196.212/q0l.php?id=jijxsh
邹城综合,http://43.138.196.212/q0l.php?id=jizcxw
邹城文化生活,http://43.138.196.212/q0l.php?id=jizcwh
兖州新闻,http://43.138.196.212/q0l.php?id=jiyzxw
肥城综合,http://43.138.196.212/q0l.php?id=tafczh
肥城生活,http://43.138.196.212/q0l.php?id=tafcsh
宁阳2,http://43.138.196.212/q0l.php?id=tany2
东平综合,http://43.138.196.212/q0l.php?id=tadpxw
岱岳TV,http://43.138.196.212/q0l.php?id=tady
威海新闻综合,http://43.138.196.212/q0l.php?id=whxwzh
威海都市生活,http://43.138.196.212/q0l.php?id=whgg
威海海洋,http://43.138.196.212/q0l.php?id=whhy
荣成综合,http://43.138.196.212/q0l.php?id=whrczh
荣成生活,http://43.138.196.212/q0l.php?id=whrcsh
莒县综合,http://43.138.196.212/q0l.php?id=rzjx1
莒县新闻,http://43.138.196.212/q0l.php?id=rzjxxw
五莲文化旅游,http://43.138.196.212/q0l.php?id=rzwlwh
无棣综合,http://43.138.196.212/q0l.php?id=bzwdzh
无棣综艺,http://43.138.196.212/q0l.php?id=bzwdzy
惠民综合,http://43.138.196.212/q0l.php?id=bzhmzh
惠民影视,http://43.138.196.212/q0l.php?id=bzhmys
阳信新闻综合,http://43.138.196.212/q0l.php?id=bzyxxw
庆云综合,http://43.138.196.212/q0l.php?id=dzqyxw
武城综合,http://43.138.196.212/q0l.php?id=dzwcxw
武城综艺影视,http://43.138.196.212/q0l.php?id=dzwczy
陵城综合,http://43.138.196.212/q0l.php?id=dzlcxw
夏津综合,http://43.138.196.212/q0l.php?id=dzxjzh
夏津公共,http://43.138.196.212/q0l.php?id=dzxjgg
禹城综艺,http://43.138.196.212/q0l.php?id=dzyczy
乐陵新闻综合,http://43.138.196.212/q0l.php?id=dzllxw
乐陵城市生活,http://43.138.196.212/q0l.php?id=dzllcs
茌平综合,http://43.138.196.212/q0l.php?id=lccpzh
茌平生活,http://43.138.196.212/q0l.php?id=lccpsh
临清综合[768*576],http://43.138.196.212/q0l.php?id=lclqzh
临清经济信息[768*576],http://43.138.196.212/q0l.php?id=lclqjj
冠县综合,http://43.138.196.212/q0l.php?id=lcgxzh
莘县2,http://43.138.196.212/q0l.php?id=lcsx2
费县综合,http://43.138.196.212/q0l.php?id=lyfxzh
郯城TV-1,http://43.138.196.212/q0l.php?id=lytc1
郯城TV-2,http://43.138.196.212/q0l.php?id=lytc2
莒南影视,http://43.138.196.212/q0l.php?id=lyjnys
兰陵综合,http://43.138.196.212/q0l.php?id=lyllzh
兰陵公共,http://43.138.196.212/q0l.php?id=lyllgg
沂水综合,http://43.138.196.212/q0l.php?id=lyys1
沂水生活,http://43.138.196.212/q0l.php?id=lyys2
罗庄综合,http://43.138.196.212/q0l.php?id=lylzzh
临沭综合,http://43.138.196.212/q0l.php?id=lyls1
临沭生活,http://43.138.196.212/q0l.php?id=lyls2
河东影视,http://43.138.196.212/q0l.php?id=lyhdys
平邑综合,http://43.138.196.212/q0l.php?id=lypyxw
曹县综合,http://43.138.196.212/q0l.php?id=hzcxxw
郓城新闻,http://43.138.196.212/q0l.php?id=hzycxw
郓城综艺,http://43.138.196.212/q0l.php?id=hzyczy
鄄城综合,http://43.138.196.212/q0l.php?id=hzjczh
单县综合,http://43.138.196.212/q0l.php?id=hzsxzhz
🀄河南源,#genre#
🀄牟综合,http://zmgd.zyrnet.com:8888/hls/19/index.m3u8
🀄牟生活,http://zmgd.zyrnet.com:8888/hls/20/index.m3u8
🀄河南都市,http://zmgd.zyrnet.com:8888/hls/21/index.m3u8
🀄河南民生,http://zmgd.zyrnet.com:8888/hls/22/index.m3u8
🀄河南法治,http://zmgd.zyrnet.com:8888/hls/23/index.m3u8
🀄河南电视剧,http://zmgd.zyrnet.com:8888/hls/24/index.m3u8
🀄河南新闻,http://zmgd.zyrnet.com:8888/hls/25/index.m3u8
🀄河南公共,http://zmgd.zyrnet.com:8888/hls/27/index.m3u8
🀄河南乡村,http://zmgd.zyrnet.com:8888/hls/28/index.m3u8
🀄重温经典,http://zmgd.zyrnet.com:8888/hls/29/index.m3u8
河南都市频道,http://218.206.221.78:90/hls/53/index.m3u8
河南民生频道,http://218.206.221.78:90/hls/54/index.m3u8
河南法制频道,http://218.206.221.78:90/hls/55/index.m3u8
河南电视剧频道,http://218.206.221.78:90/hls/56/index.m3u8
河南新闻频道,http://218.206.221.78:90/hls/57/index.m3u8
济源-1,http://218.206.221.78:90/hls/52/index.m3u8
2河南电视剧,http://xxwx.yoesun.com/xxw/河南网.php?id=hndsj
2河南民生,http://xxwx.yoesun.com/xxw/河南网.php?id=hnms
2河南新闻,http://xxwx.yoesun.com/xxw/河南网.php?id=hnxw
2河南公共,http://xxwx.yoesun.com/xxw/河南网.php?id=hngg
2河南都市,http://xxwx.yoesun.com/xxw/河南网.php?id=hnds
1河南民生,http://1.94.31.214/php/hntv.php?id=hnms
1河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj
1河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
1河南公共,http://1.94.31.214/php/hntv.php?id=hngg
1河南乡村,http://1.94.31.214/php/hntv.php?id=hnxc
1河南梨园,http://1.94.31.214/php/hntv.php?id=hnly
1文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
1武术世界,http://1.94.31.214/php/hntv.php?id=wspd
1睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
1移动戏曲,http://1.94.31.214/php/hntv.php?id=ydxj
导视,http://dodge.lwfz.fun:8800/rtp/239.16.20.17:10170
2河南电视剧,http://xxwx.yoesun.com/xxw/河南网.php?id=hndsj
2河南民生,http://xxwx.yoesun.com/xxw/河南网.php?id=hnms
